,ensembl_id,amygdala,BA24,BA9,caudate,cerebellum,hippocampus,hypothalamus,nucleus_accumbens,putamen,substantia_nigra,max
46821,ENSG00000117560,0.0382648206224428,0.0225103309968432,0.0289381953002446,0.155950043813228,0.0160876051144425,0.0402166239281328,0.110996318741435,0.062462698525732,0.0757508829921847,0.0815792215606204,0.155950043813228
87812,ENSG00000147065,32.1664805338965,19.8935021197724,22.832649652966,33.6641768509566,18.5831143699844,35.9189503315334,41.8713200031318,31.2272069738911,26.5009824343417,41.7872313201881,41.8713200031318
5511,ENSG00000039068,1.41374853154227,0.520148566563215,0.604525388674701,1.12876005319776,0.362481039858371,1.13842271972502,0.699404366609768,0.754578885034578,1.38318267438263,0.714446606477416,1.41374853154227
3413,ENSG00000107779,3.35180323908639,2.47850400078359,2.9330518735443,3.21189662181693,4.13824688139187,2.98900083174802,3.9419208461478,3.55049599049804,2.51165209642801,2.40723069886734,4.13824688139187
5512,ENSG00000039068,1.41374853154227,0.520148566563215,0.604525388674701,1.12876005319776,0.362481039858371,1.13842271972502,0.699404366609768,0.754578885034578,1.38318267438263,0.714446606477416,1.41374853154227
5513,ENSG00000039068,1.41374853154227,0.520148566563215,0.604525388674701,1.12876005319776,0.362481039858371,1.13842271972502,0.699404366609768,0.754578885034578,1.38318267438263,0.714446606477416,1.41374853154227
832,ENSG00000062038,1.16538135831233,1.38214997152998,1.54825994376372,1.10790995292822,2.75022284236689,1.01409785438077,1.18671273247558,1.37130502356382,1.05772914906442,0.786213324400829,2.75022284236689
5514,ENSG00000039068,1.41374853154227,0.520148566563215,0.604525388674701,1.12876005319776,0.362481039858371,1.13842271972502,0.699404366609768,0.754578885034578,1.38318267438263,0.714446606477416,1.41374853154227
170313,ENSG00000204217,13.7895536493458,18.9864442851203,21.2999558640556,10.9206277753414,13.6157307712866,11.3065601803792,17.098844243856,13.8321147696478,10.1620944955883,9.69329083943909,21.2999558640556
5657,ENSG00000125845,1.6189919629521,1.29489410574917,1.50107244090642,1.40335713733391,0.557499786313601,1.60277519560001,2.06087342211854,1.0983036836031,1.04093119275132,1.57512885665971,2.06087342211854
34131,ENSG00000107779,3.35180323908639,2.47850400078359,2.9330518735443,3.21189662181693,4.13824688139187,2.98900083174802,3.9419208461478,3.55049599049804,2.51165209642801,2.40723069886734,4.13824688139187
5515,ENSG00000039068,1.41374853154227,0.520148566563215,0.604525388674701,1.12876005319776,0.362481039858371,1.13842271972502,0.699404366609768,0.754578885034578,1.38318267438263,0.714446606477416,1.41374853154227
8321,ENSG00000062038,1.16538135831233,1.38214997152998,1.54825994376372,1.10790995292822,2.75022284236689,1.01409785438077,1.18671273247558,1.37130502356382,1.05772914906442,0.786213324400829,2.75022284236689
8322,ENSG00000062038,1.16538135831233,1.38214997152998,1.54825994376372,1.10790995292822,2.75022284236689,1.01409785438077,1.18671273247558,1.37130502356382,1.05772914906442,0.786213324400829,2.75022284236689
3199,ENSG00000105976,0.956012020270199,1.21540576898642,5.04633024546493,0.616390891465859,0.243587110424249,5.56053577132449,1.72117646348407,0.40597872454446,0.689832778670107,1.47005054300164,5.56053577132449
10289,ENSG00000160255,8.91132530976344,2.27827931630096,2.64778290687129,5.65327769239949,1.03174274593634,6.91819680711641,6.82158771910472,3.97778649849228,3.70546491755568,10.8579373212944,10.8579373212944
9142,ENSG00000150093,22.568002631298,12.1544984881476,14.6213832904448,18.0367634807868,9.52518227320274,23.5856962825627,26.8937304810772,16.0497417878917,17.3493855307594,37.0742177402473,37.0742177402473
12066,ENSG00000168140,7.7654504225347,6.20594274150181,8.4201987724445,8.37370321570706,2.76113207540035,6.39801246073963,6.00557852752678,5.63099682714461,5.98967608216621,5.0910898597768,8.4201987724445
120661,ENSG00000168140,7.7654504225347,6.20594274150181,8.4201987724445,8.37370321570706,2.76113207540035,6.39801246073963,6.00557852752678,5.63099682714461,5.98967608216621,5.0910898597768,8.4201987724445
12836,ENSG00000171603,124.998297323067,267.857822851448,318.723891270652,89.7709253947809,328.81050904989,133.95109606016,127.147576933652,98.1153062970448,81.0143251776045,95.2983112632867,328.81050904989
128361,ENSG00000171603,124.998297323067,267.857822851448,318.723891270652,89.7709253947809,328.81050904989,133.95109606016,127.147576933652,98.1153062970448,81.0143251776045,95.2983112632867,328.81050904989
12601,ENSG00000170558,21.6938887484976,26.0960234111686,28.2615834422084,15.1352094035407,15.73880589323,19.5998667712934,28.5544283286478,18.5993917438665,12.588704372684,12.7274765446191,28.5544283286478
7918,ENSG00000140937,3.2087006170739,3.98816965665066,3.61663247139721,5.41498758530471,2.68771377430709,4.03316536288011,4.59267518767185,5.89123097074771,5.39515459218508,3.63785498740851,5.89123097074771
16244,ENSG00000196581,5.82620911790064,9.94444554972086,10.6835122069564,5.29278127512579,2.40327581366471,6.18055231141622,4.99221061551701,8.44874167971227,5.39769460680377,4.187899645526,10.6835122069564
8735,ENSG00000146648,5.51534163099229,4.13805218820563,4.97668014905718,6.50365919396354,4.00618825706132,3.54175076618306,3.59509015174309,7.03557566853002,5.37475636813117,3.55791910994932,7.03557566853002
14264,ENSG00000179915,9.07853174237302,15.5432941842633,21.4528004724712,4.88811353614185,20.156150166245,7.33519789349991,8.75602625720119,5.81717312322902,3.93681443900586,3.31235593105436,21.4528004724712
1452,ENSG00000079385,0.224043833296051,0.146472885345113,0.120995886518064,0.199108897762568,0.749919817802868,0.239001301043668,0.845441603742456,0.197400581445605,0.193979019496703,0.342241277979772,0.845441603742456
14521,ENSG00000079385,0.224043833296051,0.146472885345113,0.120995886518064,0.199108897762568,0.749919817802868,0.239001301043668,0.845441603742456,0.197400581445605,0.193979019496703,0.342241277979772,0.845441603742456
14984,ENSG00000184144,51.6925416405168,22.0015233580967,28.2395745180774,26.7532985970156,37.9239807663429,67.8608036209639,48.2696536312514,18.5059273022969,35.4375257391938,147.087610783575,147.087610783575
13392,ENSG00000174469,13.3827462264653,17.759845466302,25.6811935441923,5.32272504353209,4.35532407028567,7.86449428396608,12.1369142415824,7.11367361678794,6.05158369785908,9.69531199066812,25.6811935441923
8090,ENSG00000142192,321.633865540238,493.69392639783,561.011237502744,262.237729023467,175.629012971742,347.342102221383,383.300077721339,326.922084223724,283.738452185725,396.022456977705,561.011237502744
1933,ENSG00000091972,33.7429979249473,56.5624568121638,63.9795898204183,30.3574895789268,27.0936776475568,27.5408879186485,79.1307160618468,44.0850467356708,29.8185110972059,17.7670432779078,79.1307160618468
9175,ENSG00000150637,0.400055167265744,0.284451632010756,0.248986520233116,0.496093750640243,0.275764471199123,0.384044328585746,0.428729984464503,0.472602985143357,0.509978212387031,0.493190542657032,0.509978212387031
91751,ENSG00000150637,0.400055167265744,0.284451632010756,0.248986520233116,0.496093750640243,0.275764471199123,0.384044328585746,0.428729984464503,0.472602985143357,0.509978212387031,0.493190542657032,0.509978212387031
2988,ENSG00000104972,3.48569602600784,0.778017579140347,0.85050979965201,1.72827049015414,0.50481665261224,2.70033939855562,2.91112881920071,1.5621015037402,1.10162609484677,3.91725532647856,3.91725532647856
15870,ENSG00000188389,0.0801038598364819,0.0637843138590521,0.0606726629702352,0.637142991248629,0.039455263506288,0.112670080301902,0.47358999644355,0.509571708654188,0.664904540026672,0.147138171890771,0.664904540026672
14395,ENSG00000180871,0.384630607232529,0.639988458633737,0.306117102237076,0.315660326432254,0.36243494100005,0.322683540815858,0.390090364340293,0.234643893608698,0.310898748592886,0.42699521513627,0.639988458633737
18010,ENSG00000232810,0.20693984081411,0.0982155586359111,0.164721183197369,0.220996012400087,0.422508327056709,0.282954339502378,0.346748471091146,0.177002512741138,0.178683798330927,0.29793007938438,0.422508327056709
46822,ENSG00000117560,0.0382648206224428,0.0225103309968432,0.0289381953002446,0.155950043813228,0.0160876051144425,0.0402166239281328,0.110996318741435,0.062462698525732,0.0757508829921847,0.0815792215606204,0.155950043813228
3057,ENSG00000105369,0.265025813183322,0.22209579948836,0.187542196326365,0.224223153180387,0.306541380985303,0.200569758979418,0.289662559246181,0.206825106111108,0.186020327255058,0.166955478659306,0.306541380985303
17162,ENSG00000204632,4.21343549033455,2.67379554104647,2.6367784495864,4.04860393048412,2.08617978606855,3.75234887870687,6.10506907817044,3.599400744101,3.92262675550674,5.11012071172,6.10506907817044
6294,ENSG00000131042,0.983706096881931,0.487193674436574,0.441271756862371,0.798717741836892,0.316850192856709,1.19256382135565,1.51558892501683,0.60813926689999,0.565358962031748,0.991558046493156,1.51558892501683
62941,ENSG00000131042,0.983706096881931,0.487193674436574,0.441271756862371,0.798717741836892,0.316850192856709,1.19256382135565,1.51558892501683,0.60813926689999,0.565358962031748,0.991558046493156,1.51558892501683
62942,ENSG00000131042,0.983706096881931,0.487193674436574,0.441271756862371,0.798717741836892,0.316850192856709,1.19256382135565,1.51558892501683,0.60813926689999,0.565358962031748,0.991558046493156,1.51558892501683
29881,ENSG00000104972,3.48569602600784,0.778017579140347,0.85050979965201,1.72827049015414,0.50481665261224,2.70033939855562,2.91112881920071,1.5621015037402,1.10162609484677,3.91725532647856,3.91725532647856
29882,ENSG00000104972,3.48569602600784,0.778017579140347,0.85050979965201,1.72827049015414,0.50481665261224,2.70033939855562,2.91112881920071,1.5621015037402,1.10162609484677,3.91725532647856,3.91725532647856
29883,ENSG00000104972,3.48569602600784,0.778017579140347,0.85050979965201,1.72827049015414,0.50481665261224,2.70033939855562,2.91112881920071,1.5621015037402,1.10162609484677,3.91725532647856,3.91725532647856
5442,ENSG00000124333,24.7405255493912,24.0600251737059,27.6835130307334,15.7203195230286,12.4209240178099,23.5902167807971,25.5588172323543,15.6780120632455,16.1041273312834,29.8804844361943,29.8804844361943
28002,ENSG00000103496,15.719277991143,14.0004544816039,14.6452209168387,11.420915283441,16.603762854375,16.6997944606655,16.6081179354661,12.0870336285364,11.6893396668775,28.6298166784474,28.6298166784474
9226,ENSG00000151150,9.99487025670459,11.6455774927842,14.9387358438883,6.99645908453976,53.0932372029627,11.6629737474135,9.72063638493814,7.90579956281974,8.19024431290606,11.044058621009,53.0932372029627
17126,ENSG00000204525,136.726188294864,84.8595018366176,91.3656875590815,127.397118957443,73.8279639341381,112.586145273884,208.972037083941,121.62102716283,127.37942901515,189.476794686864,208.972037083941
15552,ENSG00000186810,0.0640005124274862,0.0214920659346876,0.0202593384910033,0.0539415093074337,0.11081283979857,0.0425623941864198,0.0970409840800316,0.0565698931707975,0.0954586594067325,0.0543719424826419,0.11081283979857
155521,ENSG00000186810,0.0640005124274862,0.0214920659346876,0.0202593384910033,0.0539415093074337,0.11081283979857,0.0425623941864198,0.0970409840800316,0.0565698931707975,0.0954586594067325,0.0543719424826419,0.11081283979857
392,ENSG00000019582,177.950989917554,53.1728215269383,47.7115524098189,112.705879482554,29.6229330707235,185.201132139528,223.671147908272,83.2366987051542,68.8761953367527,261.507144496983,261.507144496983
3921,ENSG00000019582,177.950989917554,53.1728215269383,47.7115524098189,112.705879482554,29.6229330707235,185.201132139528,223.671147908272,83.2366987051542,68.8761953367527,261.507144496983,261.507144496983
11056,ENSG00000164111,58.7452405562847,33.6756111869923,39.1866615402751,51.5948131840984,29.7934251506114,61.9317214417343,78.3114726744946,49.8450032623335,43.7105734471847,95.9029062757346,95.9029062757346
1567,ENSG00000082781,10.9378686022658,6.71154239536035,7.32685724601733,11.6463227443618,8.26337906670749,12.0417006774738,10.6190941621562,9.97736112130109,10.5545453166189,16.0251744275097,16.0251744275097
4893,ENSG00000119699,16.1965128398324,5.62123074064939,6.67544079622673,7.21364819149965,5.48404853637202,17.1872860757789,9.58864928620778,7.13348767088658,9.00787321606272,32.2494420816528,32.2494420816528
4094,ENSG00000113070,7.01906842452338,5.35613000518513,6.37399873321805,7.2360033920538,14.1002015638009,10.3017772879176,12.3418303217181,6.34985197861036,7.89004470027341,13.385176852152,14.1002015638009
6784,ENSG00000134352,32.0430539205457,23.9786373053287,30.6119428665487,25.5408537380926,26.5860086100132,31.192320562444,32.8683532655161,24.7829499959267,24.4877762821492,40.8688696486806,40.8688696486806
4162,ENSG00000113594,10.3857673150597,7.24723827907013,8.88120098616881,10.8664213951635,10.9439235909196,11.3513769141184,11.7751260524484,11.3420452662799,8.7825469866243,15.3125439581664,15.3125439581664
5250,ENSG00000122756,54.2434640199883,41.6172520856379,48.5879788949465,77.3025723716482,104.758945574865,39.6588992167043,49.7358187347793,61.9911902459813,64.8691578153569,45.912884533926,104.758945574865
52501,ENSG00000122756,54.2434640199883,41.6172520856379,48.5879788949465,77.3025723716482,104.758945574865,39.6588992167043,49.7358187347793,61.9911902459813,64.8691578153569,45.912884533926,104.758945574865
11799,ENSG00000167085,25.0075328011803,27.5392872482089,28.8644451445939,21.5503273597513,20.5943801280312,25.7589155777429,29.1489085481372,24.1575037112744,21.0454429474248,32.8212194307429,32.8212194307429
117991,ENSG00000167085,25.0075328011803,27.5392872482089,28.8644451445939,21.5503273597513,20.5943801280312,25.7589155777429,29.1489085481372,24.1575037112744,21.0454429474248,32.8212194307429,32.8212194307429
117992,ENSG00000167085,25.0075328011803,27.5392872482089,28.8644451445939,21.5503273597513,20.5943801280312,25.7589155777429,29.1489085481372,24.1575037112744,21.0454429474248,32.8212194307429,32.8212194307429
8955,ENSG00000148400,10.53089762193,6.00080660881227,6.06784674238447,9.27701277727896,4.71621213090534,9.66558402083839,8.80672651984492,8.50832672459909,9.14541942802451,10.5716346983681,10.5716346983681
16242,ENSG00000196576,20.4845061483213,17.8535204528793,20.0686863964091,19.5842450561594,164.838338811568,20.4900004276962,26.6369210404553,21.3673817130488,14.2322753594642,15.4659821655646,164.838338811568
13239,ENSG00000173535,0.938008416964977,0.528320939468564,0.436362058608369,0.588027415139505,0.284287334399512,0.530034777962284,0.622878344430622,0.446596820242627,0.519580895548527,0.635832077390734,0.938008416964977
568,ENSG00000040731,10.2735688531923,22.6546432820559,24.0735158094799,4.02349624226395,30.6251104220711,7.14724605749709,8.36589793701596,5.48785008680624,3.36088220857508,3.71786043695115,30.6251104220711
1500,ENSG00000080824,391.777260580024,512.549652229578,606.254648504411,396.029588517863,748.718467292496,450.470806551394,568.307002700302,463.120209791063,361.560180500931,493.54622971972,748.718467292496
15295,ENSG00000185624,37.485901725087,37.9608662850824,43.943813759654,34.8920106271625,67.4989096286925,37.1751782405122,51.1865951378695,37.6110762547787,31.6181211814335,40.0789507827711,67.4989096286925
10870,ENSG00000163599,0.090150697954097,0.147488889127065,0.177620104093012,0.163405805654076,0.147895666635113,0.194555077034051,0.46707531140508,0.0924524792785183,0.0777843292924367,0.131335298432111,0.46707531140508
14060,ENSG00000178562,0.0699091383627417,0.0458944140028313,0.0391366963879045,0.0490091535231682,0.0250471887651782,0.0493904155687323,0.0655286038298905,0.0359515310905349,0.04364539739805,0.0569447709299305,0.0699091383627417
269,ENSG00000010704,1.13268634096054,0.568661913714567,0.631024451051076,0.840903842083241,0.491446011103539,0.949888636654943,0.797152506621118,0.885907333952667,0.722187375524905,0.987751838801504,1.13268634096054
1178,ENSG00000072274,15.777041204494,16.0134283334364,18.0244327228121,8.6506204691942,17.3329311435534,11.544599753323,15.1440010172641,7.65101573767578,7.06296656909244,9.34890981007165,18.0244327228121
14522,ENSG00000079385,0.224043833296051,0.146472885345113,0.120995886518064,0.199108897762568,0.749919817802868,0.239001301043668,0.845441603742456,0.197400581445605,0.193979019496703,0.342241277979772,0.845441603742456
4514,ENSG00000026103,4.85684116321518,2.26795065597253,3.43888284286612,5.82113691070639,1.01732292431522,4.0168957650174,3.8121915115806,4.21396941068421,3.52883539027543,2.52144323143881,5.82113691070639
9937,ENSG00000157404,10.4238278909738,11.7755118157137,10.1873508143623,10.9265226664945,19.1790428874462,22.3769293379265,4.81654967029525,7.65044680047257,8.01113654664286,3.24050723603374,22.3769293379265
99371,ENSG00000157404,10.4238278909738,11.7755118157137,10.1873508143623,10.9265226664945,19.1790428874462,22.3769293379265,4.81654967029525,7.65044680047257,8.01113654664286,3.24050723603374,22.3769293379265
252,ENSG00000010278,49.7814641698664,18.7319183216252,27.4253186489779,42.4817588100958,12.4137261466563,66.5313198257104,44.6053742316891,22.4044197054021,53.3785797305695,79.2852129223681,79.2852129223681
6961,ENSG00000135404,124.64705934465,104.442667886443,108.118204401185,99.8282388011634,55.937885840906,122.78483390949,141.881954775772,93.7134755258634,83.6286825775711,153.996793671652,153.996793671652
6864,ENSG00000134853,16.5505993566301,10.318058021186,8.46577026941829,7.05908826390035,2.26375830391999,10.4371654402342,10.0232690323396,7.77409821409548,5.86132267145661,12.5436079091808,16.5505993566301
68641,ENSG00000134853,16.5505993566301,10.318058021186,8.46577026941829,7.05908826390035,2.26375830391999,10.4371654402342,10.0232690323396,7.77409821409548,5.86132267145661,12.5436079091808,16.5505993566301
656,ENSG00000049249,0.00897747612099171,0.0280673626464059,0.014612331438921,0.0149209691715202,0.0357087275727007,0.0188288099546974,0.159275733538086,0.0230582985344541,0.0184652835727813,0.0159030757208168,0.159275733538086
12031,ENSG00000168003,37.7933204383086,34.4359342773072,38.3202676290754,38.9752585117531,29.555635216643,33.5665560273457,41.7600322496595,38.4760571869209,32.5264858532813,35.0575535919455,41.7600322496595
69611,ENSG00000135404,124.64705934465,104.442667886443,108.118204401185,99.8282388011634,55.937885840906,122.78483390949,141.881954775772,93.7134755258634,83.6286825775711,153.996793671652,153.996793671652
2521,ENSG00000010278,49.7814641698664,18.7319183216252,27.4253186489779,42.4817588100958,12.4137261466563,66.5313198257104,44.6053742316891,22.4044197054021,53.3785797305695,79.2852129223681,79.2852129223681
4515,ENSG00000026103,4.85684116321518,2.26795065597253,3.43888284286612,5.82113691070639,1.01732292431522,4.0168957650174,3.8121915115806,4.21396941068421,3.52883539027543,2.52144323143881,5.82113691070639
4059,ENSG00000112715,7.96417546148458,4.9422506452885,6.90239839742836,7.05370692063502,10.7497811029531,7.85636054838761,7.96699756747722,10.0593926875032,5.16734013870829,7.16920386610148,10.7497811029531
10839,ENSG00000163513,13.2785711158808,7.23156156483098,8.01064120896827,10.2828071047374,4.7740840051918,10.6361747186753,11.8377905329779,7.47331086139077,9.51420868985928,16.8605583168374,16.8605583168374
128,ENSG00000006210,22.3122578095245,45.5276067994158,47.4458270795809,29.9149382189994,6.18884703630217,26.2250237395038,26.1662931736097,31.4117111958086,34.1000045522819,13.3267875598109,47.4458270795809
9519,ENSG00000153563,2.11428716847514,2.32786557363693,2.43479432820364,2.8042872722151,3.38910125602761,1.64548615884124,2.80323897514631,4.44794381829348,2.64020211070663,1.35590032130179,4.44794381829348
95191,ENSG00000153563,2.11428716847514,2.32786557363693,2.43479432820364,2.8042872722151,3.38910125602761,1.64548615884124,2.80323897514631,4.44794381829348,2.64020211070663,1.35590032130179,4.44794381829348
7354,ENSG00000137440,0.0508923920115909,0.0701543746540012,0.098424807729589,0.0726627212125293,0.131413422269735,0.0996658944147843,0.0560999012625512,0.0658840647712478,0.0702086901738554,0.0787721995310429,0.131413422269735
970,ENSG00000066468,24.7709579370316,11.9025459304097,16.5904248248707,19.1524356562989,23.5680280212437,28.6769536639016,16.5120581410423,15.3643564554427,22.4510076961991,55.9279386025997,55.9279386025997
11744,ENSG00000166862,3.39233586396896,6.72007555987032,8.28968824191134,1.94118264168638,21.2414455992097,2.05694347901345,3.80585700521793,2.28182733932519,2.0501739650382,1.54057561977942,21.2414455992097
117441,ENSG00000166862,3.39233586396896,6.72007555987032,8.28968824191134,1.94118264168638,21.2414455992097,2.05694347901345,3.80585700521793,2.28182733932519,2.0501739650382,1.54057561977942,21.2414455992097
117442,ENSG00000166862,3.39233586396896,6.72007555987032,8.28968824191134,1.94118264168638,21.2414455992097,2.05694347901345,3.80585700521793,2.28182733932519,2.0501739650382,1.54057561977942,21.2414455992097
68642,ENSG00000134853,16.5505993566301,10.318058021186,8.46577026941829,7.05908826390035,2.26375830391999,10.4371654402342,10.0232690323396,7.77409821409548,5.86132267145661,12.5436079091808,16.5505993566301
68643,ENSG00000134853,16.5505993566301,10.318058021186,8.46577026941829,7.05908826390035,2.26375830391999,10.4371654402342,10.0232690323396,7.77409821409548,5.86132267145661,12.5436079091808,16.5505993566301
155522,ENSG00000186810,0.0640005124274862,0.0214920659346876,0.0202593384910033,0.0539415093074337,0.11081283979857,0.0425623941864198,0.0970409840800316,0.0565698931707975,0.0954586594067325,0.0543719424826419,0.11081283979857
296,ENSG00000011422,1.80872310558585,0.9657176394286,1.51769750953489,3.15317593551544,1.66272451596881,2.14508483902499,4.05095776662829,1.90710113214731,2.52942770430216,2.776825635684,4.05095776662829
9720,ENSG00000155511,39.6617759336006,46.6132792005474,35.204813964036,20.4600496802482,50.7138047070004,56.1591163078966,32.854406403046,29.7408647036107,20.0917787244735,6.1936427301575,56.1591163078966
5164,ENSG00000121966,7.60829235901381,3.71294011612019,3.59649262775669,9.43876783485299,2.94329640194888,12.8218556807941,18.9226562022502,5.61586099102948,6.56266146240402,21.4043074045069,21.4043074045069
18657,ENSG00000259207,0.68493606802296,0.301932927299727,0.452807249266318,0.820198488060492,0.494055637041201,0.59068558064921,1.12355271264167,0.613247706339718,0.637248240044052,0.892282002715382,1.12355271264167
17410,ENSG00000206503,135.353155150589,78.4085449106425,82.8590663607485,134.737467937937,102.914280086985,110.333249079814,219.943164859349,143.091375598528,139.789903091927,156.86022985756,219.943164859349
87813,ENSG00000147065,32.1664805338965,19.8935021197724,22.832649652966,33.6641768509566,18.5831143699844,35.9189503315334,41.8713200031318,31.2272069738911,26.5009824343417,41.7872313201881,41.8713200031318
14307,ENSG00000180210,0.0922340580942538,0.095917175586791,0.113432540448967,0.151645328406792,1.44579563421106,0.0649352123508927,0.161615531979144,0.230748508816212,0.141899347474213,0.074174868886537,1.44579563421106
1494,ENSG00000080709,2.70901644350923,6.17742367548051,5.65348094853048,1.7416754921809,8.02781912479268,8.18916303985197,3.07761330011223,1.499471443663,1.16941114370925,3.16302156188613,8.18916303985197
6137,ENSG00000130202,8.97775525685339,6.6347545518183,7.31400263118184,7.78709422878373,6.31351622422517,8.51214019139566,12.0142485713525,7.63074492620179,6.80092099898335,8.27284933505202,12.0142485713525
3922,ENSG00000019582,177.950989917554,53.1728215269383,47.7115524098189,112.705879482554,29.6229330707235,185.201132139528,223.671147908272,83.2366987051542,68.8761953367527,261.507144496983,261.507144496983
16275,ENSG00000196689,5.57363961239929,4.4683836960809,5.2569917640506,5.03050045515384,17.6799933086746,6.23757674616645,7.60601881575026,4.71842128923213,4.28690550026033,6.70485631310062,17.6799933086746
6922,ENSG00000135218,0.623938467010826,0.521473067581554,0.379140745225976,1.11572224118084,0.289051160552909,3.15914767786514,4.39009865949248,0.579027607820782,0.260580969200629,0.376729293522062,4.39009865949248
87351,ENSG00000146648,5.51534163099229,4.13805218820563,4.97668014905718,6.50365919396354,4.00618825706132,3.54175076618306,3.59509015174309,7.03557566853002,5.37475636813117,3.55791910994932,7.03557566853002
